row,col,data
3280,8616,1.0
852,3122,1.0
12619,4350,1.0
7029,19658,1.0
11867,5078,1.0
6635,9939,1.0
10793,16286,1.0
4840,14057,1.0
2713,689,1.0
1327,3527,1.0
6948,3724,1.0
76,7439,1.0
12339,667,1.0
393,1397,1.0
1887,553,1.0
3245,213,1.0
4026,3201,1.0
10418,15510,1.0
5164,2060,1.0
5852,3365,1.0
1409,16866,1.0
4117,20422,1.0
9105,3627,1.0
2267,1353,1.0
735,16470,1.0
11354,4735,1.0
10753,4423,1.0
8398,5467,1.0
7199,488,1.0
2388,1052,1.0
5116,19347,1.0
8379,2771,1.0
5333,3665,1.0
6537,1658,1.0
8790,1214,1.0
8291,1326,1.0
5413,11960,1.0
11529,5698,1.0
12445,2450,1.0
9750,2250,1.0
1614,8469,1.0
9471,2717,1.0
8334,3245,1.0
2370,14404,1.0
6621,5961,1.0
3558,19330,1.0
4616,6713,1.0
12038,1044,1.0
6636,9043,1.0
2564,3486,1.0
7608,15430,1.0
3113,1229,1.0
8481,4404,1.0
569,688,1.0
9526,6919,1.0
6549,1605,1.0
2802,15017,1.0
11920,52,1.0
9569,2651,1.0
11010,2796,1.0
810,3697,1.0
2564,902,1.0
10647,495,1.0
9053,986,1.0
9418,11167,1.0
4554,5873,1.0
9901,625,1.0
1779,634,1.0
563,3865,1.0
5563,1702,1.0
3898,16138,1.0
4017,1930,1.0
1949,661,1.0
10429,534,1.0
4110,5991,1.0
10567,1006,1.0
8881,1496,1.0
1031,2111,1.0
9999,1577,1.0
4339,6099,1.0
12008,394,1.0
2234,8562,1.0
2505,2755,1.0
7306,14713,1.0
12628,2045,1.0
10189,14069,1.0
5203,11164,1.0
5937,4536,1.0
4072,1065,1.0
7976,17043,1.0
4084,6249,1.0
8845,4089,1.0
2869,1481,1.0
11608,9100,1.0
6733,359,1.0
8247,4032,1.0
3390,16085,1.0
5729,13172,1.0
4500,631,1.0
2116,772,1.0
7581,3228,1.0
2198,3893,1.0
8704,1380,1.0
971,17898,1.0
3175,1769,1.0
9152,71,1.0
10241,6549,1.0
9760,3105,1.0
8632,455,1.0
1873,6371,1.0
12137,3559,1.0
8149,1064,1.0
8171,2402,1.0
476,1128,1.0
88,20171,1.0
6268,5301,1.0
12609,1115,1.0
2427,1400,1.0
11199,9906,1.0
1817,981,1.0
4765,3533,1.0
3995,5562,1.0
1161,3149,1.0
3196,6883,1.0
7336,6357,1.0
11092,12304,1.0
8395,4148,1.0
12567,3227,1.0
6664,2721,1.0
7247,1644,1.0
8889,2738,1.0
5820,12177,1.0
7881,1918,1.0
4902,169,1.0
2641,4702,1.0
5868,761,1.0
5085,2835,1.0
2379,10885,1.0
9884,2780,1.0
4485,2856,1.0
5937,11588,1.0
11493,15404,1.0
1934,4321,1.0
8958,2205,1.0
10076,1692,1.0
1670,19198,1.0
4661,1438,1.0
12106,14765,1.0
10937,4028,1.0
3114,7594,1.0
256,10931,1.0
10940,394,1.0
10125,5110,1.0
3102,963,1.0
12506,17905,1.0
8009,701,1.0
4264,441,1.0
5333,7959,1.0
7302,12743,1.0
7110,1066,1.0
12626,21745,1.0
1072,1864,1.0
8829,11358,1.0
8818,6763,1.0
85,734,1.0
9996,2174,1.0
2802,15343,1.0
9365,2171,1.0
6693,4129,1.0
12008,3754,1.0
4987,422,1.0
10694,1695,1.0
7065,1920,1.0
5092,1179,1.0
5841,3022,1.0
2248,16039,1.0
8316,15377,1.0
10403,17053,1.0
3370,372,1.0
1474,18775,1.0
10491,2527,1.0
2888,1480,1.0
12475,739,1.0
2664,1254,1.0
12346,1826,1.0
2018,2878,1.0
5697,1130,1.0
3862,189,1.0
11854,4214,1.0
3869,9264,1.0
9044,2933,1.0
2224,8637,1.0
10201,5723,1.0
5945,10559,1.0
7988,17178,1.0
7662,227,1.0
94,16321,1.0
1364,4014,1.0
1681,2635,1.0
6521,20686,1.0
1690,17427,1.0
7386,9216,1.0
12539,398,1.0
9040,1637,1.0
11895,7085,1.0
6790,3994,1.0
5149,7836,1.0
11172,8740,1.0
8521,4205,1.0
9127,2164,1.0
6328,4476,1.0
2942,11587,1.0
826,2309,1.0
5399,6907,1.0
3464,7403,1.0
11377,4711,1.0
6117,2139,1.0
7415,2465,1.0
10969,3029,1.0
2798,6446,1.0
10976,1668,1.0
1666,1306,1.0
5771,504,1.0
11250,937,1.0
1725,9442,1.0
2640,399,1.0
844,9217,1.0
9286,997,1.0
2949,1638,1.0
4910,1524,1.0
8979,17949,1.0
1895,1812,1.0
11437,13107,1.0
5469,1642,1.0
10235,4170,1.0
10700,153,1.0
1924,4027,1.0
8560,3078,1.0
2494,934,1.0
1660,5124,1.0
11682,1258,1.0
666,605,1.0
3566,982,1.0
10532,1531,1.0
4064,13448,1.0
10078,9740,1.0
12328,1795,1.0
544,1209,1.0
7914,880,1.0
3040,6204,1.0
3450,3992,1.0
8905,9359,1.0
9396,1170,1.0
12289,5055,1.0
5260,2249,1.0
11760,7741,1.0
11197,769,1.0
6553,2004,1.0
9610,18632,1.0
2744,8392,1.0
8083,21462,1.0
427,4846,1.0
2487,2407,1.0
11310,15182,1.0
4175,344,1.0
7764,367,1.0
12076,4060,1.0
6443,216,1.0
9599,6407,1.0
8459,5903,1.0
5205,200,1.0
10031,1565,1.0
1623,4703,1.0
7049,3504,1.0
4578,2317,1.0
1877,1600,1.0
3818,2773,1.0
3901,2456,1.0
3593,1871,1.0
7992,1191,1.0
9270,4664,1.0
9908,1902,1.0
10182,4930,1.0
6557,3574,1.0
8690,5179,1.0
4125,3075,1.0
12008,678,1.0
7471,3979,1.0
1537,1082,1.0
5729,6232,1.0
10249,6830,1.0
6410,596,1.0
12130,6315,1.0
9901,4869,1.0
8874,9554,1.0
9703,2009,1.0
4407,778,1.0
694,623,1.0
10635,14499,1.0
6025,519,1.0
7438,3995,1.0
11681,671,1.0
3836,6271,1.0
8698,2926,1.0
9686,3633,1.0
6610,2976,1.0
5212,6579,1.0
5111,16175,1.0
945,542,1.0
6634,1122,1.0
4525,702,1.0
10640,3128,1.0
6692,2736,1.0
4598,5037,1.0
8803,3282,1.0
731,16607,1.0
6232,1230,1.0
5129,1329,1.0
3606,228,1.0
8966,6663,1.0
7019,13222,1.0
10502,15341,1.0
6037,3486,1.0
8066,1580,1.0
9173,5305,1.0
4901,6528,1.0
6977,391,1.0
4305,7139,1.0
7977,9328,1.0
1812,831,1.0
12006,2863,1.0
11869,1728,1.0
9181,1117,1.0
7306,7541,1.0
9649,6257,1.0
8888,7110,1.0
12563,5051,1.0
3191,9673,1.0
9268,13560,1.0
11252,10379,1.0
9756,9268,1.0
8872,1667,1.0
7414,3239,1.0
6189,600,1.0
10423,15860,1.0
5076,9764,1.0
5213,1100,1.0
3182,20120,1.0
2164,2688,1.0
12525,2219,1.0
7157,12671,1.0
5191,6353,1.0
3102,1387,1.0
4469,5433,1.0
11079,5373,1.0
10635,9760,1.0
3602,1568,1.0
6511,12280,1.0
11166,10889,1.0
8693,6412,1.0
4840,11342,1.0
10626,4613,1.0
10094,5824,1.0
205,2595,1.0
8094,8263,1.0
5697,6744,1.0
6241,5482,1.0
10569,1241,1.0
8291,3843,1.0
1536,2108,1.0
11844,12392,1.0
11311,5823,1.0
3075,9899,1.0
11387,7053,1.0
7849,3344,1.0
11791,45,1.0
1423,6839,1.0
758,929,1.0
7850,92,1.0
95,921,1.0
4509,21650,1.0
2070,2075,1.0
12616,2054,1.0
10754,3754,1.0
11864,751,1.0
5729,4183,1.0
11119,2424,1.0
7986,19955,1.0
235,1161,1.0
10117,6382,1.0
4174,19334,1.0
8829,4071,1.0
12476,8297,1.0
7027,16384,1.0
1044,4315,1.0
2147,1337,1.0
6976,17965,1.0
784,5179,1.0
2967,4932,1.0
7680,11163,1.0
11390,260,1.0
3202,88,1.0
130,10595,1.0
6659,7527,1.0
11700,439,1.0
1572,2362,1.0
3547,5894,1.0
9358,4702,1.0
4006,644,1.0
1661,2177,1.0
12283,2115,1.0
5411,4248,1.0
8216,698,1.0
7311,2484,1.0
11103,21717,1.0
10908,7425,1.0
4307,1329,1.0
6712,964,1.0
10543,2736,1.0
3837,12664,1.0
794,1936,1.0
6543,3097,1.0
2912,9748,1.0
8467,8901,1.0
7674,3213,1.0
4038,403,1.0
8140,3007,1.0
12185,239,1.0
6111,2963,1.0
5677,13475,1.0
6513,2094,1.0
10947,3678,1.0
2475,15587,1.0
3261,516,1.0
4064,1324,1.0
980,11500,1.0
2316,9677,1.0
2294,1603,1.0
10286,6353,1.0
3898,18596,1.0
594,4794,1.0
617,4689,1.0
6940,13779,1.0
349,3664,1.0
3980,654,1.0
5645,1363,1.0
7695,5170,1.0
364,3109,1.0
11844,13208,1.0
9755,1445,1.0
9605,222,1.0
12571,6054,1.0
11541,537,1.0
2138,12283,1.0
5340,8788,1.0
12037,7978,1.0
8904,17908,1.0
12379,1474,1.0
9483,244,1.0
6796,6310,1.0
6407,16904,1.0
7186,2488,1.0
8281,2018,1.0
10465,904,1.0
9075,3280,1.0
5269,4359,1.0
7092,4113,1.0
5001,5029,1.0
8800,10147,1.0
7460,3480,1.0
11991,118,1.0
710,89,1.0
11975,1025,1.0
11130,2396,1.0
9295,1573,1.0
2537,1601,1.0
5790,8114,1.0
3640,1779,1.0
2856,1140,1.0
5852,4357,1.0
10338,2105,1.0
12341,3585,1.0
6603,6367,1.0
11495,7226,1.0
4543,1180,1.0
915,1073,1.0
8940,1801,1.0
11549,1881,1.0
3373,1123,1.0
5853,14005,1.0
2607,5362,1.0
11058,3290,1.0
3856,454,1.0
9232,6065,1.0
1939,9320,1.0
7893,1740,1.0
3778,6676,1.0
11855,691,1.0
9163,4648,1.0
7679,5190,1.0
91,857,1.0
9041,5932,1.0
4471,8026,1.0
256,9324,1.0
12610,197,1.0
2329,21599,1.0
1797,4190,1.0
2261,5760,1.0
5164,2784,1.0
10738,2434,1.0
10145,1774,1.0
10576,5137,1.0
7888,19605,1.0
5942,2075,1.0
9526,2371,1.0
10892,3185,1.0
3463,5257,1.0
1776,7354,1.0
970,402,1.0
4300,287,1.0
3203,725,1.0
11786,14828,1.0
6419,1629,1.0
6889,6446,1.0
9211,4564,1.0
1385,3097,1.0
742,2521,1.0
10550,5251,1.0
1518,11402,1.0
11272,2016,1.0
3081,2416,1.0
9771,1377,1.0
11499,11150,1.0
8411,3398,1.0
6041,379,1.0
7095,3329,1.0
511,17166,1.0
10942,2848,1.0
7581,16574,1.0
735,13919,1.0
4707,2084,1.0
6498,14343,1.0
7340,6624,1.0
11253,15174,1.0
8198,18949,1.0
6426,1244,1.0
5104,3342,1.0
2650,3567,1.0
6810,22125,1.0
11556,330,1.0
699,6046,1.0
10031,739,1.0
2674,2854,1.0
8859,2095,1.0
3656,1267,1.0
3818,2035,1.0
9995,14147,1.0
9179,1619,1.0
12260,2892,1.0
3551,4176,1.0
2719,78,1.0
12161,10241,1.0
8561,1157,1.0
10851,7167,1.0
5353,76,1.0
10003,5593,1.0
11595,4907,1.0
3391,18946,1.0
10352,2931,1.0
5179,1117,1.0
6803,3199,1.0
5852,2029,1.0
8569,9348,1.0
8128,238,1.0
8090,1071,1.0
8290,4367,1.0
9411,2381,1.0
3343,6473,1.0
5891,2792,1.0
5973,11,1.0
1153,5076,1.0
12248,11530,1.0
7363,9615,1.0
9479,6116,1.0
11099,10964,1.0
9095,14664,1.0
8213,2939,1.0
8621,5068,1.0
8655,4092,1.0
9593,21469,1.0
5294,792,1.0
2384,14065,1.0
8096,785,1.0
3391,1607,1.0
2650,11275,1.0
10765,1899,1.0
8487,2076,1.0
4922,14690,1.0
10913,1340,1.0
9211,18530,1.0
2329,16360,1.0
2975,15684,1.0
11117,21747,1.0
1161,6629,1.0
8911,530,1.0
10927,3898,1.0
6988,1883,1.0
8904,9584,1.0
1919,506,1.0
3388,3541,1.0
8979,3612,1.0
5246,8260,1.0
677,10637,1.0
2643,7676,1.0
5141,2899,1.0
10629,6184,1.0
10634,5267,1.0
11772,15430,1.0
10563,4630,1.0
2616,1409,1.0
3492,4587,1.0
3748,7100,1.0
9446,217,1.0
7445,4294,1.0
610,3672,1.0
7929,7395,1.0
4546,8731,1.0
4068,1805,1.0
10299,1078,1.0
3002,2746,1.0
334,1301,1.0
10498,17937,1.0
5398,2248,1.0
9599,20442,1.0
10887,15723,1.0
817,7619,1.0
68,3230,1.0
12304,10507,1.0
8544,3538,1.0
6700,769,1.0
11269,367,1.0
641,320,1.0
4403,4872,1.0
8859,1250,1.0
2015,2569,1.0
2584,276,1.0
2467,1486,1.0
6146,773,1.0
4012,13620,1.0
287,9,1.0
4182,868,1.0
1031,920,1.0
11882,3130,1.0
4684,1653,1.0
1100,5946,1.0
8963,343,1.0
10817,1816,1.0
10740,5301,1.0
262,13142,1.0
5835,1028,1.0
11529,11058,1.0
4174,4180,1.0
11985,5514,1.0
7770,14027,1.0
124,3069,1.0
3957,3890,1.0
8062,3865,1.0
5590,9567,1.0
8779,2104,1.0
7485,13834,1.0
11439,19369,1.0
11905,2992,1.0
5867,1608,1.0
11787,2282,1.0
4401,1543,1.0
9473,1429,1.0
927,7906,1.0
542,1245,1.0
1176,3898,1.0
404,3242,1.0
4307,649,1.0
10784,2055,1.0
4675,6217,1.0
6553,11654,1.0
1690,20856,1.0
4289,16321,1.0
3457,6968,1.0
12606,1180,1.0
5293,3966,1.0
4675,4777,1.0
122,21412,1.0
2631,1079,1.0
4667,343,1.0
5628,16492,1.0
9430,949,1.0
494,7860,1.0
7760,4378,1.0
4108,14789,1.0
717,4464,1.0
12284,8359,1.0
11908,19764,1.0
6367,12832,1.0
11179,2520,1.0
800,11462,1.0
5366,4037,1.0
2635,4025,1.0
6089,9744,1.0
12626,16846,1.0
5291,11747,1.0
4802,4482,1.0
10691,20515,1.0
4524,11621,1.0
4619,20550,1.0
3270,1819,1.0
5166,914,1.0
9934,1705,1.0
1994,9593,1.0
3113,2429,1.0
8499,3605,1.0
6428,6719,1.0
5765,434,1.0
12188,7416,1.0
5214,15895,1.0
5409,765,1.0
8751,12999,1.0
1197,631,1.0
4524,3310,1.0
1796,4110,1.0
4763,3596,1.0
10579,15685,1.0
8647,3766,1.0
4276,1371,1.0
3837,1966,1.0
1947,11497,1.0
10234,6462,1.0
380,6382,1.0
4731,669,1.0
9944,2452,1.0
7244,1369,1.0
2975,19922,1.0
1724,364,1.0
1743,1948,1.0
9074,842,1.0
1357,293,1.0
2340,7930,1.0
7497,7747,1.0
8647,4734,1.0
711,238,1.0
118,559,1.0
5935,668,1.0
11427,3008,1.0
10076,3202,1.0
10376,531,1.0
8422,9014,1.0
6311,5422,1.0
11721,9041,1.0
4725,21694,1.0
7451,7358,1.0
4902,1211,1.0
5330,1565,1.0
1409,16017,1.0
6790,7878,1.0
2829,4940,1.0
2465,17414,1.0
7541,7973,1.0
860,5470,1.0
11180,4989,1.0
1925,1254,1.0
11016,1578,1.0
12495,6160,1.0
10576,6222,1.0
2090,15839,1.0
2170,558,1.0
14,4671,1.0
439,2297,1.0
10291,4420,1.0
5850,4586,1.0
3291,2804,1.0
7645,10848,1.0
8164,5331,1.0
5005,3239,1.0
8560,4054,1.0
12324,3065,1.0
10742,69,1.0
430,1270,1.0
6330,1647,1.0
9500,6427,1.0
2821,366,1.0
5157,1020,1.0
4783,4064,1.0
2912,21806,1.0
6858,10003,1.0
8712,2745,1.0
4067,8373,1.0
10235,3349,1.0
11576,4952,1.0
3937,11829,1.0
10006,423,1.0
6211,707,1.0
11995,1757,1.0
8221,3510,1.0
11677,864,1.0
8025,1185,1.0
6687,16405,1.0
2018,16092,1.0
11282,11500,1.0
8131,3254,1.0
2681,1028,1.0
2631,4261,1.0
7689,2591,1.0
5249,2502,1.0
3524,425,1.0
9316,8452,1.0
12552,11654,1.0
1385,5739,1.0
862,11670,1.0
3306,823,1.0
7908,4977,1.0
746,3490,1.0
6765,3537,1.0
3607,6102,1.0
3230,65,1.0
7438,5437,1.0
6833,5386,1.0
4254,2907,1.0
6093,19605,1.0
10241,17984,1.0
6894,1521,1.0
11802,5454,1.0
10962,6591,1.0
8174,20189,1.0
11358,7115,1.0
7912,791,1.0
12250,7452,1.0
4181,3874,1.0
11604,2814,1.0
1173,2501,1.0
10527,789,1.0
5288,10416,1.0
622,1666,1.0
5800,20517,1.0
660,8142,1.0
11077,2438,1.0
2095,985,1.0
10616,3262,1.0
3087,20512,1.0
6199,3482,1.0
3214,6491,1.0
11879,3667,1.0
1434,42,1.0
11573,1579,1.0
11115,688,1.0
11676,1696,1.0
10754,6392,1.0
11417,18127,1.0
11261,1885,1.0
7177,1221,1.0
530,670,1.0
6759,4564,1.0
3396,1266,1.0
12506,4316,1.0
3103,2502,1.0
6124,7538,1.0
11728,552,1.0
5274,3660,1.0
5135,1859,1.0
4554,1500,1.0
5100,3216,1.0
5333,4264,1.0
7916,19509,1.0
8761,14722,1.0
8874,15649,1.0
157,19452,1.0
11945,3799,1.0
1160,7089,1.0
2630,3028,1.0
5366,11705,1.0
6740,6462,1.0
7629,2217,1.0
8337,1451,1.0
7845,4238,1.0
3311,986,1.0
12289,802,1.0
12441,21890,1.0
5947,9713,1.0
7107,4268,1.0
5994,1154,1.0
7554,1903,1.0
7593,7616,1.0
5954,15027,1.0
1354,12904,1.0
11600,1194,1.0
2222,7812,1.0
5447,691,1.0
5695,3590,1.0
11657,2678,1.0
3675,2499,1.0
3889,9734,1.0
973,12627,1.0
1838,137,1.0
5765,19106,1.0
11365,5054,1.0
7302,9978,1.0
10889,335,1.0
1609,12023,1.0
2424,14424,1.0
9831,716,1.0
6059,980,1.0
12407,9259,1.0
2013,758,1.0
4350,1039,1.0
9173,11474,1.0
10310,1561,1.0
8521,3162,1.0
194,1060,1.0
5560,1876,1.0
3075,16414,1.0
3436,472,1.0
12427,15070,1.0
7791,180,1.0
1047,5251,1.0
9272,357,1.0
1082,4755,1.0
1989,1754,1.0
6770,2715,1.0
2773,8642,1.0
394,15529,1.0
10331,1801,1.0
9255,18248,1.0
3833,1734,1.0
3492,3799,1.0
11888,20799,1.0
10620,1444,1.0
7256,1448,1.0
2784,13119,1.0
9778,566,1.0
10683,5094,1.0
1072,10988,1.0
10908,266,1.0
7324,2066,1.0
6477,668,1.0
1069,4091,1.0
1919,4076,1.0
5677,4461,1.0
9599,7374,1.0
3304,2384,1.0
7232,5253,1.0
2680,10942,1.0
3065,1100,1.0
10727,18957,1.0
9798,10486,1.0
11924,1656,1.0
924,3826,1.0
63,3075,1.0
5881,274,1.0
10153,3581,1.0
8686,7966,1.0
3471,2680,1.0
7580,6724,1.0
1787,1377,1.0
7322,14725,1.0
10879,5088,1.0
69,175,1.0
632,1021,1.0
3644,10416,1.0
11005,141,1.0
7086,17227,1.0
10093,6029,1.0
10824,17954,1.0
11956,12456,1.0
157,1930,1.0
11590,11081,1.0
5563,4584,1.0
10179,3665,1.0
12246,3361,1.0
2857,13609,1.0
11577,2071,1.0
10884,3312,1.0
6635,13186,1.0
36,4902,1.0
11944,9758,1.0
9608,18061,1.0
4589,6727,1.0
229,4335,1.0
4369,2391,1.0
9341,3181,1.0
8049,368,1.0
3904,6437,1.0
10141,7011,1.0
7257,13494,1.0
10647,3074,1.0
3087,8078,1.0
4322,3661,1.0
4202,3391,1.0
6517,7635,1.0
9589,2441,1.0
4422,3282,1.0
2092,4259,1.0
422,21512,1.0
994,10639,1.0
7899,280,1.0
6071,7069,1.0
714,1020,1.0
7464,959,1.0
5772,2228,1.0
6318,18436,1.0
1230,3121,1.0
7858,6761,1.0
3398,9426,1.0
4020,940,1.0
8063,16521,1.0
9088,1700,1.0
8523,19141,1.0
819,2951,1.0
9463,130,1.0
3433,195,1.0
9440,1825,1.0
12366,2694,1.0
9096,13616,1.0
3133,5786,1.0
7103,3175,1.0
2034,6460,1.0
8970,1079,1.0
7978,7578,1.0
8951,2587,1.0
11709,10203,1.0
8690,2429,1.0
8091,3254,1.0
831,10399,1.0
11908,5730,1.0
5628,19649,1.0
441,1960,1.0
1857,17949,1.0
8470,336,1.0
1581,11789,1.0
1060,4224,1.0
1537,5457,1.0
10501,4866,1.0
1355,749,1.0
7202,19988,1.0
3092,3237,1.0
4044,2408,1.0
2199,4983,1.0
11278,1595,1.0
1604,3097,1.0
12476,5283,1.0
8376,1178,1.0
6930,2183,1.0
10864,1088,1.0
283,13084,1.0
4901,1243,1.0
4203,10270,1.0
3196,2287,1.0
9059,2360,1.0
833,4621,1.0
3191,12989,1.0
6179,9770,1.0
1140,4269,1.0
1675,3798,1.0
10543,4131,1.0
4142,4237,1.0
509,4834,1.0
10566,88,1.0
1061,3423,1.0
5081,5272,1.0
6792,2132,1.0
1032,9493,1.0
1312,5269,1.0
8536,7149,1.0
892,641,1.0
12333,5922,1.0
1025,1679,1.0
11354,14838,1.0
8897,5800,1.0
9422,3152,1.0
4174,4864,1.0
1408,13824,1.0
8603,392,1.0
3289,10420,1.0
6343,2053,1.0
1759,20246,1.0
10495,2786,1.0
6667,1430,1.0
4351,9327,1.0
5704,574,1.0
1943,5522,1.0
3337,2073,1.0
9975,7718,1.0
8986,3600,1.0
5502,4052,1.0
1994,3409,1.0
7157,12826,1.0
9944,1414,1.0
9278,4210,1.0
11751,336,1.0
8716,7598,1.0
11367,10963,1.0
9544,15737,1.0
6253,7581,1.0
12604,9593,1.0
587,18555,1.0
7722,2437,1.0
8148,2585,1.0
8346,1804,1.0
10743,3836,1.0
12217,2766,1.0
377,3425,1.0
3893,9857,1.0
7535,1350,1.0
11274,12560,1.0
5822,1459,1.0
5461,6543,1.0
3543,1249,1.0
2008,11222,1.0
11253,2890,1.0
9708,2615,1.0
9223,7434,1.0
5761,1830,1.0
6367,1896,1.0
6124,12548,1.0
8329,21980,1.0
2258,3755,1.0
7239,650,1.0
597,713,1.0
10754,2307,1.0
12426,10055,1.0
10088,1136,1.0
1933,4485,1.0
6914,1255,1.0
6940,3852,1.0
6822,7368,1.0
453,11818,1.0
1862,7504,1.0
7023,2123,1.0
9401,8973,1.0
7361,10922,1.0
6158,1596,1.0
12137,4711,1.0
2288,4181,1.0
11275,11379,1.0
10962,11474,1.0
12341,11175,1.0
8227,1423,1.0
1294,19928,1.0
8609,5784,1.0
3767,17941,1.0
1659,16596,1.0
1749,2706,1.0
8248,450,1.0
11430,14606,1.0
88,17768,1.0
11245,3166,1.0
2727,851,1.0
9040,17910,1.0
11099,14066,1.0
7202,3908,1.0
7006,7500,1.0
5369,9664,1.0
1737,12743,1.0
5627,2000,1.0
146,5928,1.0
2918,400,1.0
819,12322,1.0
4142,5171,1.0
8015,2813,1.0
10762,11447,1.0
5007,9356,1.0
11703,2965,1.0
9018,6250,1.0
7497,9890,1.0
10612,1804,1.0
11305,6820,1.0
6771,322,1.0
7124,4261,1.0
4060,12363,1.0
4677,851,1.0
36,5770,1.0
2213,1010,1.0
9851,6805,1.0
4469,3936,1.0
12501,12685,1.0
4948,11126,1.0
1894,10712,1.0
4603,19030,1.0
6603,6324,1.0
4843,2015,1.0
1363,13019,1.0
9058,651,1.0
12186,2030,1.0
2272,2828,1.0
12339,1264,1.0
10530,21549,1.0
8372,11760,1.0
8328,2530,1.0
9798,6731,1.0
3941,12569,1.0
10275,5990,1.0
4440,10269,1.0
11252,17418,1.0
4949,7379,1.0
3899,6835,1.0
6318,13583,1.0
1197,9804,1.0
12428,4301,1.0
8984,1209,1.0
5111,11283,1.0
6585,6841,1.0
5645,3104,1.0
12032,11528,1.0
8511,6200,1.0
708,1039,1.0
4807,2752,1.0
891,3022,1.0
7027,21693,1.0
1200,4028,1.0
2664,3881,1.0
10754,4107,1.0
1960,1341,1.0
9411,19381,1.0
285,1387,1.0
3759,2714,1.0
2809,17210,1.0
5340,15471,1.0
625,4990,1.0
752,3575,1.0
10296,5136,1.0
12276,5575,1.0
361,7166,1.0
3909,17469,1.0
8825,3342,1.0
726,9395,1.0
12057,13430,1.0
7266,1960,1.0
6621,7679,1.0
3810,561,1.0
7661,3303,1.0
7323,7865,1.0
2857,13865,1.0
11062,720,1.0
2736,2343,1.0
627,10098,1.0
394,2296,1.0
10124,3170,1.0
75,21963,1.0
2808,8024,1.0
12440,6213,1.0
9317,3723,1.0
2857,15702,1.0
10151,8330,1.0
2046,33,1.0
4896,536,1.0
6266,4609,1.0
8174,9497,1.0
4616,10313,1.0
4742,20519,1.0
4611,9181,1.0
445,293,1.0
1017,8928,1.0
8665,1586,1.0
1483,12340,1.0
3233,4462,1.0
8238,1695,1.0
3096,6273,1.0
3450,1172,1.0
7850,8904,1.0
8097,10675,1.0
12275,3993,1.0
6084,883,1.0
2517,18374,1.0
10896,4768,1.0
12506,2964,1.0
10164,6636,1.0
8605,10324,1.0
12299,684,1.0
3002,4614,1.0
2413,7394,1.0
6865,8702,1.0
6359,7319,1.0
8148,881,1.0
7277,10748,1.0
9680,7528,1.0
1638,5336,1.0
6836,4516,1.0
5215,8112,1.0
8816,13583,1.0
11434,4982,1.0
7659,7223,1.0
4801,4718,1.0
508,12567,1.0
4069,2341,1.0
6980,3678,1.0
1523,9250,1.0
9041,677,1.0
3084,10010,1.0
10019,3933,1.0
4779,11630,1.0
3303,1645,1.0
9192,3833,1.0
9720,5893,1.0
3027,440,1.0
3311,1481,1.0
4597,9315,1.0
6829,995,1.0
11912,6157,1.0
9831,3906,1.0
9358,6169,1.0
4912,1275,1.0
11979,6650,1.0
5891,1581,1.0
10889,1312,1.0
7188,10507,1.0
10948,17848,1.0
9827,7252,1.0
5496,9051,1.0
5312,3905,1.0
11743,12607,1.0
4415,4776,1.0
5976,1970,1.0
10532,995,1.0
6143,426,1.0
7172,5497,1.0
7832,5129,1.0
218,3257,1.0
5111,8252,1.0
3196,9199,1.0
9467,2747,1.0
12158,2429,1.0
8219,447,1.0
8505,6702,1.0
929,2151,1.0
9696,2572,1.0
9126,4839,1.0
11151,3766,1.0
9413,8173,1.0
3811,18259,1.0
4887,4586,1.0
9146,10559,1.0
7915,7987,1.0
3604,1750,1.0
5968,16412,1.0
7205,16598,1.0
2343,2208,1.0
9733,14357,1.0
1609,15874,1.0
11629,184,1.0
4432,4977,1.0
6891,724,1.0
6544,1372,1.0
8496,13906,1.0
10290,10968,1.0
11722,1582,1.0
10046,683,1.0
10444,4409,1.0
7119,6721,1.0
8255,330,1.0
4843,12409,1.0
8252,18939,1.0
9767,1459,1.0
9326,5804,1.0
10630,1949,1.0
5886,5247,1.0
2714,804,1.0
11641,14656,1.0
2006,6059,1.0
6325,15421,1.0
2361,8056,1.0
5722,12385,1.0
56,15767,1.0
10116,18551,1.0
1211,1085,1.0
7238,1124,1.0
11179,295,1.0
4400,16073,1.0
11762,1917,1.0
586,5056,1.0
3454,7133,1.0
11584,9180,1.0
9577,4260,1.0
10858,1347,1.0
5,4091,1.0
10750,5186,1.0
924,971,1.0
9605,21627,1.0
11771,11530,1.0
6115,10909,1.0
8753,3712,1.0
10139,2910,1.0
8466,10254,1.0
7355,6253,1.0
12392,2307,1.0
8800,9793,1.0
11884,14046,1.0
687,812,1.0
1497,13695,1.0
323,2852,1.0
3303,10224,1.0
762,454,1.0
3054,5901,1.0
4670,968,1.0
2044,8507,1.0
1167,16688,1.0
4480,10123,1.0
8302,8130,1.0
10717,7827,1.0
6118,8310,1.0
4916,149,1.0
2342,15515,1.0
6368,8571,1.0
8063,20367,1.0
2590,1819,1.0
10291,5359,1.0
4747,10138,1.0
7421,8606,1.0
7330,4150,1.0
7825,734,1.0
10989,9304,1.0
6128,9457,1.0
1233,920,1.0
8325,19954,1.0
1855,2196,1.0
12037,8414,1.0
10125,7176,1.0
11282,2428,1.0
5288,8620,1.0
8868,825,1.0
952,3706,1.0
7284,3908,1.0
10315,2982,1.0
3588,3974,1.0
7003,2669,1.0
104,484,1.0
5978,2174,1.0
